item_id,recommend,posted year,sentiment_analysis,developer
240.0,False,2013,0,Valve
240.0,False,2014,0,Valve
240.0,False,2015,2,Valve
240.0,False,2013,2,Valve
240.0,False,2014,2,Valve
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,0,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2014,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,2,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
301520.0,False,2015,0,Freejam
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2013,2,Daybreak Game Company
218230.0,False,2013,2,Daybreak Game Company
218230.0,False,2013,2,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,0,Daybreak Game Company
218230.0,False,2015,0,Daybreak Game Company
218230.0,False,2015,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2015,0,Daybreak Game Company
218230.0,False,2015,0,Daybreak Game Company
218230.0,False,2015,0,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2013,2,Daybreak Game Company
218230.0,False,2013,2,Daybreak Game Company
218230.0,False,2013,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2014,0,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2015,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2014,2,Daybreak Game Company
218230.0,False,2013,0,Daybreak Game Company
218230.0,False,2013,0,Daybreak Game Company
218230.0,False,2013,0,Daybreak Game Company
291550.0,False,2015,2,Blue Mammoth Games
291550.0,False,2015,2,Blue Mammoth Games
291550.0,False,2015,2,Blue Mammoth Games
206420.0,False,2014,0,Deep Silver Volition
206420.0,False,2014,0,Deep Silver Volition
206420.0,False,2015,2,Deep Silver Volition
206420.0,False,2015,2,Deep Silver Volition
206420.0,False,2014,2,Deep Silver Volition
206420.0,False,2014,2,Deep Silver Volition
206420.0,False,2015,2,Deep Silver Volition
206420.0,False,2015,2,Deep Silver Volition
206420.0,False,2014,2,Deep Silver Volition
206420.0,False,2014,2,Deep Silver Volition
206420.0,False,2014,0,Deep Silver Volition
206420.0,False,2014,0,Deep Silver Volition
206420.0,False,2015,2,Deep Silver Volition
206420.0,False,2015,2,Deep Silver Volition
206420.0,False,2014,2,Deep Silver Volition
206420.0,False,2014,2,Deep Silver Volition
206420.0,False,2014,0,Deep Silver Volition
206420.0,False,2014,0,Deep Silver Volition
206420.0,False,2014,2,Deep Silver Volition
206420.0,False,2014,2,Deep Silver Volition
273350.0,False,2015,0,Turtle Rock Studios
273350.0,False,2015,0,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,0,Turtle Rock Studios
273350.0,False,2015,0,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,0,Turtle Rock Studios
273350.0,False,2015,0,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
273350.0,False,2015,2,Turtle Rock Studios
266210.0,False,2015,2,Smoking WOLF
266210.0,False,2015,2,Smoking WOLF
287700.0,False,2015,0,Konami Digital Entertainment
287700.0,False,2015,0,Konami Digital Entertainment
287700.0,False,2015,2,Konami Digital Entertainment
287700.0,False,2015,2,Konami Digital Entertainment
287700.0,False,2015,2,Konami Digital Entertainment
287700.0,False,2015,2,Konami Digital Entertainment
287700.0,False,2015,0,Konami Digital Entertainment
287700.0,False,2015,0,Konami Digital Entertainment
287700.0,False,2015,2,Konami Digital Entertainment
287700.0,False,2015,2,Konami Digital Entertainment
221380.0,False,2015,2,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
221380.0,False,2015,2,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
221380.0,False,2014,0,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
221380.0,False,2015,2,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
221380.0,False,2015,2,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
222420.0,False,2015,2,"SNK CORPORATION,Code Mystics"
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,0,Rockstar North
271590.0,False,2015,2,Rockstar North
271590.0,False,2015,2,Rockstar North
298110.0,False,2015,2,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
298110.0,False,2015,2,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
298110.0,False,2014,2,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
298110.0,False,2014,2,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
298110.0,False,2015,2,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
298110.0,False,2015,2,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
269210.0,False,2015,0,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,0,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,0,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,0,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,0,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,2,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,2,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,2,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,2,"Elias Viglione,Jussi Kukkonen"
269210.0,False,2015,2,"Elias Viglione,Jussi Kukkonen"
317470.0,False,2014,2,Cosmic Cow LLC
317470.0,False,2014,2,Cosmic Cow LLC
317470.0,False,2014,2,Cosmic Cow LLC
317470.0,False,2014,2,Cosmic Cow LLC
317470.0,False,2014,2,Cosmic Cow LLC
317470.0,False,2014,2,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2014,0,Cosmic Cow LLC
317470.0,False,2015,2,Cosmic Cow LLC
317470.0,False,2015,2,Cosmic Cow LLC
317470.0,False,2015,2,Cosmic Cow LLC
317470.0,False,2015,2,Cosmic Cow LLC
317470.0,False,2015,2,Cosmic Cow LLC
317470.0,False,2015,2,Cosmic Cow LLC
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2015,2,FireFly Studios
47410.0,False,2015,2,FireFly Studios
47410.0,False,2015,2,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,0,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2014,2,FireFly Studios
47410.0,False,2013,2,FireFly Studios
47410.0,False,2013,2,FireFly Studios
47410.0,False,2013,2,FireFly Studios
245620.0,False,2015,2,Haemimont Games
245620.0,False,2015,2,Haemimont Games
245620.0,False,2015,2,Haemimont Games
359550.0,False,2015,0,Ubisoft Montreal
359550.0,False,2015,2,Ubisoft Montreal
359550.0,False,2015,2,Ubisoft Montreal
359550.0,False,2015,2,Ubisoft Montreal
359550.0,False,2015,2,Ubisoft Montreal
359550.0,False,2015,0,Ubisoft Montreal
359550.0,False,2015,2,Ubisoft Montreal
10180.0,False,2014,0,"Infinity Ward,Aspyr (Mac)"
10180.0,False,2013,0,"Infinity Ward,Aspyr (Mac)"
10180.0,False,2014,0,"Infinity Ward,Aspyr (Mac)"
10180.0,False,2015,0,"Infinity Ward,Aspyr (Mac)"
10180.0,False,2014,2,"Infinity Ward,Aspyr (Mac)"
10180.0,False,2014,2,"Infinity Ward,Aspyr (Mac)"
6060.0,False,2014,2,Pandemic Studios
6060.0,False,2015,0,Pandemic Studios
6060.0,False,2014,0,Pandemic Studios
6060.0,False,2014,2,Pandemic Studios
8930.0,False,2014,0,"Firaxis Games,Aspyr (Mac, Linux)"
8930.0,False,2015,0,"Firaxis Games,Aspyr (Mac, Linux)"
8930.0,False,2015,2,"Firaxis Games,Aspyr (Mac, Linux)"
8930.0,False,2015,0,"Firaxis Games,Aspyr (Mac, Linux)"
8930.0,False,2014,2,"Firaxis Games,Aspyr (Mac, Linux)"
8930.0,False,2015,0,"Firaxis Games,Aspyr (Mac, Linux)"
237310.0,False,2014,0,KOG
237310.0,False,2014,0,KOG
237310.0,False,2014,0,KOG
237310.0,False,2014,0,KOG
237310.0,False,2014,0,KOG
237310.0,False,2014,0,KOG
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2013,2,Digital Extremes
230410.0,False,2013,2,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2014,2,Digital Extremes
230410.0,False,2014,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2014,0,Digital Extremes
230410.0,False,2014,0,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2014,2,Digital Extremes
230410.0,False,2014,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2013,0,Digital Extremes
230410.0,False,2013,0,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2013,2,Digital Extremes
230410.0,False,2013,2,Digital Extremes
230410.0,False,2014,2,Digital Extremes
230410.0,False,2014,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,2,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2015,0,Digital Extremes
230410.0,False,2014,2,Digital Extremes
230410.0,False,2014,2,Digital Extremes
230410.0,False,2014,0,Digital Extremes
230410.0,False,2014,0,Digital Extremes
231430.0,False,2015,0,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
231430.0,False,2013,2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
231430.0,False,2014,2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
231430.0,False,2015,2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
231430.0,False,2014,2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
225540.0,False,2015,2,Avalanche Studios
225540.0,False,2015,2,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,2,Avalanche Studios
225540.0,False,2015,2,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,2,Avalanche Studios
225540.0,False,2015,2,Avalanche Studios
225540.0,False,2015,2,Avalanche Studios
225540.0,False,2015,2,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
225540.0,False,2015,0,Avalanche Studios
7940.0,False,2014,0,"Infinity Ward,Aspyr (Mac)"
7940.0,False,2015,0,"Infinity Ward,Aspyr (Mac)"
234190.0,False,2014,2,Wolfire Games
234190.0,False,2014,2,Wolfire Games
234190.0,False,2014,2,Wolfire Games
234190.0,False,2014,0,Wolfire Games
234190.0,False,2014,0,Wolfire Games
234190.0,False,2014,0,Wolfire Games
261030.0,False,2014,0,Telltale Games
261030.0,False,2015,2,Telltale Games
261030.0,False,2015,0,Telltale Games
261030.0,False,2015,0,Telltale Games
243470.0,False,2014,0,Ubisoft
243470.0,False,2014,0,Ubisoft
243470.0,False,2015,2,Ubisoft
243470.0,False,2015,2,Ubisoft
243470.0,False,2014,0,Ubisoft
243470.0,False,2014,0,Ubisoft
243470.0,False,2014,0,Ubisoft
243470.0,False,2014,0,Ubisoft
243470.0,False,2015,2,Ubisoft
243470.0,False,2015,2,Ubisoft
243470.0,False,2015,2,Ubisoft
243470.0,False,2015,2,Ubisoft
